team_id,team_name,season,player_id,player_name,firstname,lastname,birth_date,birth_place,birth_country,nationality,height,weight,injured,photo_url,captured_at_utc,source
17115,Wieczysta Kraków,2026,207804,N. Čavlina,Nikola,Čavlina,2002-06-02,,Croatia,Croatia,,,false,https://media.api-sports.io/football/players/207804.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,262634,B. Lederman,Benjamin,Lederman,2000-05-08,Los Angeles,USA,Poland,180 cm,90 kg,false,https://media.api-sports.io/football/players/262634.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,26665,E. Koulouris,Efthymios,Koulouris,1996-03-06,Skydra,Greece,Greece,186,82,false,https://media.api-sports.io/football/players/26665.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,279621,Paulinho,Paulo Rafael,Pereira Araújo,1999-09-21,Braga,Portugal,Portugal,186 cm,77 kg,false,https://media.api-sports.io/football/players/279621.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,304062,A. Mikułko,Antoni,Mikułko,2005-02-11,Gdańsk,Poland,Poland,189 cm,77 kg,false,https://media.api-sports.io/football/players/304062.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,30756,Lucas Piazón,Gustavo Lucas,Domingues Piazón,1994-01-20,São Paulo,Brazil,Brazil,182 cm,75 kg,false,https://media.api-sports.io/football/players/30756.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,315462,D. Dujmović,Duje,Dujmović,2003-12-15,Split,Croatia,Croatia,,,false,https://media.api-sports.io/football/players/315462.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,325447,N. Knežević,Nikola,Knežević,2003-03-10,,Serbia,Serbia,,,false,https://media.api-sports.io/football/players/325447.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,325449,A. Đermanović,Aleksandar,Đermanović,2002-10-03,Valjevo,Serbia,Serbia,,,false,https://media.api-sports.io/football/players/325449.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,37027,Lisandro Semedo,Lisandro Pedro,Varela Semedo,1996-03-12,Setúbal,Portugal,Cape Verde,175,73,false,https://media.api-sports.io/football/players/37027.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,386491,José de la Rosa,José Antonio,de la Rosa Garrido,2004-07-28,Huelva,Spain,Spain,175 cm,65 kg,false,https://media.api-sports.io/football/players/386491.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,40334,K. Dankowski,Kamil,Dankowski,1996-07-22,Duszniki Zdrój,Poland,Poland,179 cm,75 kg,false,https://media.api-sports.io/football/players/40334.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,40392,M. Wieteska,Mateusz,Wieteska,1997-02-11,Warszawa,Poland,Poland,187,77,false,https://media.api-sports.io/football/players/40392.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,40445,K. Fila,Karol,Fila,1998-06-13,Gdańsk,Poland,Poland,183,77,false,https://media.api-sports.io/football/players/40445.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,40811,D. Szymonowicz,Dawid,Szymonowicz,1995-07-07,Lidzbark Warmiński,Poland,Poland,185 cm,77 kg,false,https://media.api-sports.io/football/players/40811.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,40952,K. Pestka,Kamil,Pestka,1998-08-22,Kraków,Poland,Poland,189 cm,67 kg,false,https://media.api-sports.io/football/players/40952.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,441798,T. Mras,Tobiasz,Mras,2007-06-10,,Poland,Poland,176 cm,58 kg,false,https://media.api-sports.io/football/players/441798.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,48585,P. Pušić,Petar,Pušić,1999-01-25,Schaffhausen,Switzerland,Switzerland,169 cm,63 kg,false,https://media.api-sports.io/football/players/48585.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,57249,T. Christensen,Tobias,Christensen,2000-05-11,Kristiansand,Norway,Norway,180 cm,70 kg,false,https://media.api-sports.io/football/players/57249.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,57284,M. Maigaard,Mikkel,Maigaard Jakobsen,1995-09-20,Varde,Denmark,Denmark,180,75,false,https://media.api-sports.io/football/players/57284.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,61259,M. Vojtko,Matúš,Vojtko,2000-10-05,Michalovce,Slovakia,Slovakia,176,76,false,https://media.api-sports.io/football/players/61259.png,2026-09-18T18:22:04Z,api-football:/players?team&season
17115,Wieczysta Kraków,2026,627355,K. Zagrodzki,,,,,,,,,false,https://media.api-sports.io/football/players/627355.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,128533,J. Leweling,Jamie,Leweling,2001-02-26,Nürnberg,Germany,Germany,185,86,false,https://media.api-sports.io/football/players/128533.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,135883,R. Hendriks,Ramon,Hendriks,2001-07-18,Hendrik-Ido-Ambacht,Netherlands,Netherlands,189,83,false,https://media.api-sports.io/football/players/135883.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,137210,A. Stiller,Angelo,Stiller,2001-04-04,München,Germany,Germany,183,77,false,https://media.api-sports.io/football/players/137210.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,24798,C. Führich,Chris Jan,Führich,1998-01-09,Castrop-Rauxel,Germany,Germany,181,73,false,https://media.api-sports.io/football/players/24798.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,24806,N. Nartey,Nikolas Terkelsen,Nartey,2000-02-22,Bagsværd,Denmark,Denmark,187,82,false,https://media.api-sports.io/football/players/24806.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,24854,G. Prömel,Grischa,Prömel,1995-01-09,Bad Cannstatt,Germany,Germany,180,75,false,https://media.api-sports.io/football/players/24854.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,24868,J. Vagnoman,Josha Mamadou Karaboue,Vagnoman,2000-12-11,Hamburg,Germany,Germany,190,90,false,https://media.api-sports.io/football/players/24868.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,24963,A. Karazor,Atakan,Karazor,1996-10-13,Essen,Germany,Germany,191,76,false,https://media.api-sports.io/football/players/24963.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,25142,M. Funk,Marius,Funk,1996-01-01,Aalen,Germany,Germany,187,88,false,https://media.api-sports.io/football/players/25142.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,25342,M. Mittelstädt,Maximilian,Mittelstädt,1997-03-18,Berlin,Germany,Germany,180,71,false,https://media.api-sports.io/football/players/25342.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,25597,F. Bredlow,Fabian,Bredlow,1995-03-02,Berlin,Germany,Germany,190,87,false,https://media.api-sports.io/football/players/25597.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,26475,D. Undav,Deniz,Undav,1996-07-19,Varel,Germany,Germany,179,86,false,https://media.api-sports.io/football/players/26475.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,265363,Tiago Tomás,Tiago,Barreiros de Melo Tomás,2002-06-16,Lisboa,Portugal,Portugal,180,69,false,https://media.api-sports.io/football/players/265363.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,323449,A. Al Dakhil,Ameen,Al Dakhil,2002-03-06,Baghdad,Belgium,Belgium,188,81,false,https://media.api-sports.io/football/players/323449.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,334879,B. Bouanani,Badredine,Bouanani,2004-12-08,,France,Algeria,177,68,false,https://media.api-sports.io/football/players/334879.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,340573,B. El Khannouss,Bilal,El Khannouss,2004-05-10,Strombeek-Bever,Belgium,Morocco,180,70,false,https://media.api-sports.io/football/players/340573.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,342163,L. Sauer,Leo,Sauer,2005-12-16,Bratislava,Slovakia,Slovakia,184,74,false,https://media.api-sports.io/football/players/342163.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,342188,D. Pejčinović,Dženan,Pejčinović,2005-02-15,München,Germany,Germany,188,78,false,https://media.api-sports.io/football/players/342188.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,38112,J. Chabot,Julian Jeffrey Gaston,Chabot,1998-02-12,Hanau,Germany,Germany,195,95,false,https://media.api-sports.io/football/players/38112.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,388871,José María Andrés Baixauli,José María,Andrés Baixauli,2005-04-25,Valencia,Spain,Spain,190,82,false,https://media.api-sports.io/football/players/388871.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,394665,Jarzinho Ataide Adriano de Nascimento Malanga,Jarzinho Ataide Adriano,de Nascimento Malanga,2006-07-10,Mannheim,Germany,Germany,179,80,false,https://media.api-sports.io/football/players/394665.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,394734,Finn Jeltsch,Finn,Jeltsch,2006-07-17,Neuendettelsau,Germany,Germany,187,86,false,https://media.api-sports.io/football/players/394734.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,398194,L. JovanoviÄ,Lazar,Jovanović,2006-11-30,Novi Sad,Serbia,Serbia,184,76,false,https://media.api-sports.io/football/players/398194.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,420353,Maximilian Tobias Herwerth,Maximilian Tobias,Herwerth,2006-02-09,Stuttgart,Germany,Germany,191,72,false,https://media.api-sports.io/football/players/420353.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,46930,E. Demirović,Ermedin,Demirović,1998-03-25,Hamburg,Germany,Bosnia and Herzegovina,185,84,false,https://media.api-sports.io/football/players/46930.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,48481,L. Stergiou,Leonidas,Stergiou,2002-03-03,St. Gallen,Switzerland,Switzerland,181,75,false,https://media.api-sports.io/football/players/48481.png,2026-09-18T18:22:04Z,api-football:/players?team&season
172,VfB Stuttgart,2026,535120,Y. Spalt,,,,,,,,,false,https://media.api-sports.io/football/players/535120.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,1144,L. Klostermann,Lukas Manuel,Klostermann,1996-06-03,Herdecke,Germany,Germany,187,88,false,https://media.api-sports.io/football/players/1144.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,1148,W. Orbán,Vilmos Tamás,Orbán,1992-11-03,Kaiserslautern,Germany,Hungary,186,87,false,https://media.api-sports.io/football/players/1148.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,162761,C. Lukeba,Castello Junior,Lukeba,2002-12-17,Lyon,France,France,184,73,false,https://media.api-sports.io/football/players/162761.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,179400,M. Estève,Maxime,Estève,2002-05-26,Montpellier,France,France,193,87,false,https://media.api-sports.io/football/players/179400.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,19172,Ø. Nyland,Ørjan,Håskjold Nyland,1990-09-10,Kristiansund,Norway,Norway,192,90,false,https://media.api-sports.io/football/players/19172.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,1924,M. Vandevoordt,Maarten,Vandevoordt,2002-02-26,Sint-Truiden,Belgium,Belgium,192,80,false,https://media.api-sports.io/football/players/1924.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,203007,R. Reitz,Rocco,Reitz,2002-05-29,Duisburg,Germany,Germany,176,75,false,https://media.api-sports.io/football/players/203007.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,24814,L. Zingerle,Leopold,Zingerle,1994-04-10,München,Germany,Germany,185,78,false,https://media.api-sports.io/football/players/24814.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,25158,D. Raum,David,Raum,1998-04-22,Nürnberg,Germany,Germany,180,75,false,https://media.api-sports.io/football/players/25158.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,25917,R. Baku,Bote Ridle,Nzuzi Baku,1998-04-08,Mainz,Germany,Germany,176,72,false,https://media.api-sports.io/football/players/25917.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,268571,E. Bitshiabu,El Chadaille,Bitshiabu,2005-05-16,Villeneuve-Saint-Georges,France,France,196,95,false,https://media.api-sports.io/football/players/268571.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,269,C. Nkunku,Christopher Alan,Nkunku,1997-11-14,Lagny-sur-Marne,France,France,178,68,false,https://media.api-sports.io/football/players/269.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,277003,N. El Aynaoui,Neil,El Aynaoui,2001-07-02,Nancy,Morocco,Morocco,185,77,false,https://media.api-sports.io/football/players/277003.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,290549,J. Bakayoko,Saint-Cyr Johan,Bakayoko,2003-04-20,Overijse,Belgium,Belgium,179,76,false,https://media.api-sports.io/football/players/290549.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,314511,A. Nusa,Antonio,Eromonsele Nordby Nusa,2005-04-17,Ski,Norway,Norway,180,73,false,https://media.api-sports.io/football/players/314511.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,326102,Rômulo,Rômulo José,Cardoso da Cruz,2002-02-08,Marialva,Brazil,Brazil,193,79,false,https://media.api-sports.io/football/players/326102.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,328225,B. Gruda,Brajan,Gruda,2004-05-31,,Germany,Germany,178,70,false,https://media.api-sports.io/football/players/328225.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,340154,A. Vermeeren,Arthur Denis,Vermeeren,2005-02-07,Lier,Belgium,Belgium,180,76,false,https://media.api-sports.io/football/players/340154.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,343286,E. Banzuzi,Ezechiel,Banzuzi,2005-02-16,,Netherlands,Netherlands,191,,false,https://media.api-sports.io/football/players/343286.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,355167,Max Finkgräfe,Max,Finkgräfe,2004-03-27,,Germany,Germany,183,77,false,https://media.api-sports.io/football/players/355167.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,380978,A. Ouédraogo,Forzan Assan,Ouédraogo,2006-05-09,Mülheim an der Ruhr,Germany,Germany,191,84,false,https://media.api-sports.io/football/players/380978.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,383665,T. Gomis,Tidiam,Gomis,2006-08-08,Meulan,France,France,182,71,false,https://media.api-sports.io/football/players/383665.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,392270,Marc Guiu,Marc,Guiu Paz,2006-01-04,Granollers,Spain,Spain,187,82,false,https://media.api-sports.io/football/players/392270.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,398192,A. MaksimoviÄ,Andrija,Maksimović,2007-06-05,,Serbia,Serbia,,,false,https://media.api-sports.io/football/players/398192.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,419916,C. Harder,Conrad,Harder Weibel Schandorf,2005-04-07,Holte,Denmark,Denmark,185,71,false,https://media.api-sports.io/football/players/419916.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,442929,A. Koné,Abdoul,Koné,2005-04-22,,France,France,192,80,false,https://media.api-sports.io/football/players/442929.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,570742,S. Konate,,,,,,,,,false,https://media.api-sports.io/football/players/570742.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,7328,N. Seiwald,Nicolas,Seiwald,2001-05-04,Kuchl,Austria,Austria,179,79,false,https://media.api-sports.io/football/players/7328.png,2026-09-18T18:22:04Z,api-football:/players?team&season
173,RB Leipzig,2026,98,B. Henrichs,Benjamin Paa Kwesi,Henrichs,1997-02-23,Bocholt,Germany,Germany,183,79,false,https://media.api-sports.io/football/players/98.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,115,M. Sylla,Moussa,Sylla,1999-11-25,Étampes,France,France,181,70,false,https://media.api-sports.io/football/players/115.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,125173,J. Adamu,Junior Chukwubuike,Adamu,2001-06-06,Kano,Nigeria,Austria,183,79,false,https://media.api-sports.io/football/players/125173.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,137129,A. Aouchiche,Adil,Aouchiche,2002-07-15,Le Blanc-Mesnil,France,France,181,72,false,https://media.api-sports.io/football/players/137129.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,1725,D. Ljubičić,Dejan,Ljubičić,1997-10-08,Wien,Austria,Austria,187,74,false,https://media.api-sports.io/football/players/1725.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,1741,N. Katić,Nikola,Katić,1996-10-10,Ljubuški,Bosnia and Herzegovina,Croatia,194,90,false,https://media.api-sports.io/football/players/1741.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,1972,L. Karius,Loris Sven,Karius,1993-06-22,Biberach an der Riß,Germany,Germany,189,87,false,https://media.api-sports.io/football/players/1972.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,2048,M. Wöber,Maximilian,Wöber,1998-02-04,Wien,Austria,Austria,188,86,false,https://media.api-sports.io/football/players/2048.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,24888,Hwang Hee-Chan,Hee-Chan,Hwang,1996-01-26,Chuncheon,Korea Republic,Korea Republic,177,77,false,https://media.api-sports.io/football/players/24888.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,24893,K. Müller,Kevin,Müller,1991-03-15,Rostock,Germany,Germany,190,94,false,https://media.api-sports.io/football/players/24893.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,25466,K. Karaman,Kenan,Karaman,1994-03-05,Stuttgart,Germany,Türkiye,189,84,false,https://media.api-sports.io/football/players/25466.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,26397,J. Bachmann,Janik Jay,Bachmann,1996-05-06,Groß-Umstadt,Germany,Germany,196,84,false,https://media.api-sports.io/football/players/26397.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,280090,S. El-Faouzi,Soufian,El-Faouzi,2002-07-13,Siegen,Germany,Germany,178,68,false,https://media.api-sports.io/football/players/280090.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,30422,R. Gosens,Robin Everardus,Gosens,1994-07-05,Emmerich,Germany,Germany,183,76,false,https://media.api-sports.io/football/players/30422.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,33142,S. Tanaka,Satoshi,Tanaka,2002-08-13,Nagano,Japan,Japan,175,73,false,https://media.api-sports.io/football/players/33142.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,361362,M. Ayhan,Mertcan,Ayhan,2006-09-08,Gelsenkirchen,Germany,Turkey,190,80,false,https://media.api-sports.io/football/players/361362.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,361411,Vitalie  Becker,Vitalie,Becker,2005-03-03,Bottrop,Germany,Germany,179,71,false,https://media.api-sports.io/football/players/361411.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,585777,L. Vozar,,,,,,,,,false,https://media.api-sports.io/football/players/585777.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,790,E. Džeko,Edin,Džeko,1986-03-17,Sarajevo,Bosnia and Herzegovina,Bosnia and Herzegovina,193,80,false,https://media.api-sports.io/football/players/790.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,81164,H. Kuruçay,Hasan,Kuruçay,1997-08-31,Odense,Denmark,Türkiye,187,86,false,https://media.api-sports.io/football/players/81164.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,88140,R. Schallenberg,Ron,Schallenberg,1998-10-06,Paderborn,Germany,Germany,185,75,false,https://media.api-sports.io/football/players/88140.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,90594,J. Dina Ebimbe,Éric Junior,Dina Ebimbe,2000-11-21,Stains,France,France,183,76,false,https://media.api-sports.io/football/players/90594.png,2026-09-18T18:22:04Z,api-football:/players?team&season
174,FC Schalke 04,2026,90977,T. Becker,Timo,Becker,1997-03-25,Herten,Germany,Germany,190,86,false,https://media.api-sports.io/football/players/90977.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,1098,P. Daka,Patson,Daka,1998-10-09,Chingola,Zambia,Zambia,183,71,false,https://media.api-sports.io/football/players/1098.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,1167,Y. Poulsen,Yussuf Yurary,Poulsen,1994-06-15,København,Denmark,Denmark,192,84,false,https://media.api-sports.io/football/players/1167.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,129693,R. Philippe,Rayan,Philippe,2000-10-23,Nice,France,France,182,78,false,https://media.api-sports.io/football/players/129693.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,1408,S. Bornauw,Sebastiaan,Bornauw,1999-03-22,Wemmel,Belgium,Belgium,191,81,false,https://media.api-sports.io/football/players/1408.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,1427,A. Sambi Lokonga,Albert-Mboyo,Sambi Lokonga,1999-10-22,Verviers,Belgium,Belgium,183,67,false,https://media.api-sports.io/football/players/1427.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,162265,W. Omari,Warmed,Omari,2000-04-23,Bandraboua,Mayotte,France,188,74,false,https://media.api-sports.io/football/players/162265.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,24880,B. Jatta,Bakery,Jatta,1998-06-06,Gunjur,Gambia,Gambia,184,79,false,https://media.api-sports.io/football/players/24880.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,25033,Daniel Heuer Fernandes,Daniel,Heuer Fernandes,1992-11-13,Bochum,Germany,Portugal,188,81,false,https://media.api-sports.io/football/players/25033.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,25346,J. Torunarigha,Jordan,Torunarigha,1997-08-07,Chemnitz,Germany,Germany,191,80,false,https://media.api-sports.io/football/players/25346.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,260898,N. Remberg,Nicolai,Remberg,2000-06-19,Rheine,Germany,Germany,187,88,false,https://media.api-sports.io/football/players/260898.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,263177,A. Grønbæk,Albert,Grønbæk Erlykke,2001-05-23,Risskov,Denmark,Denmark,176,65,false,https://media.api-sports.io/football/players/263177.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,264378,S. Tangvik,Sander,Tangvik,2002-11-29,,Norway,Norway,,,false,https://media.api-sports.io/football/players/264378.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,265782,D. Møller Wolfe,David,Møller Wolfe,2002-04-23,Bergen,Norway,Norway,185,78,false,https://media.api-sports.io/football/players/265782.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,278408,M. Adeline,Martin Gabriel Belaïd,Adeline,2003-12-02,Épernay,France,France,180,63,false,https://media.api-sports.io/football/players/278408.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,283216,B. Nadir,Bilal,Nadir,2003-11-28,Nice,France,France,172,65,false,https://media.api-sports.io/football/players/283216.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,283252,Z. El Ouahdi,Zakaria,El Ouahdi,2001-12-31,Antwerp,Belgium,Morocco,171,66,false,https://media.api-sports.io/football/players/283252.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,324019,Daniel Elfadli,Daniel,Elfadli,1997-04-06,Leoonberg,Germany,Libya,188,78,false,https://media.api-sports.io/football/players/324019.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,355176,Kofi Jeremy Amoako,Kofi Jeremy,Amoako,2005-05-06,Hanover,Germany,Germany,186,77,false,https://media.api-sports.io/football/players/355176.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,41725,Fábio Vieira,Fábio Daniel,Ferreira Vieira,2000-05-30,Santa Maria da Feira,Portugal,Portugal,170,58,false,https://media.api-sports.io/football/players/41725.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,441501,K. Ojo,,,,,,,,,false,https://media.api-sports.io/football/players/441501.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,444962,Otto Emerson Stange,Otto,Emerson Stange,2007-02-09,Hamburg,Germany,Germany,185,82,false,https://media.api-sports.io/football/players/444962.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,480452,S. Nandja,Shafiq Bello,Nandja,2007-01-15,,Germany,Germany,,,false,https://media.api-sports.io/football/players/480452.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,570798,L. Lemke,,,,,,,,,false,https://media.api-sports.io/football/players/570798.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,5973,N. Capaldo,Nicolás,Capaldo Taboas,1998-09-14,Santa Rosa,Argentina,Argentina,177,75,false,https://media.api-sports.io/football/players/5973.png,2026-09-18T18:22:04Z,api-football:/players?team&season
175,Hamburger SV,2026,668671,J. Bissi Mouelle,,,,,,,,,false,https://media.api-sports.io/football/players/668671.png,2026-09-18T18:22:04Z,api-football:/players?team&season
