team_id,team_name,combo_type,position_group,member_ids,member_names,member_count,co_starts,co_points_mean,co_goal_diff_mean,member_baseline_points_mean,member_baseline_goal_diff_mean,points_delta_vs_member_baseline,goal_diff_delta_vs_member_baseline,eligible,association_direction,anti_synergy_candidate,sample_reason,causal_claim,temporal_authority,research_only,creates_signal,probability_mutation,eligibility_mutation,stake_changes
740,Antwerp,PAIR,,3335|8719,K. Kouyate|D. Foulon,2,2,0.0,-1.0,0.458,-0.625,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,342310|37188,R. Bozhinov|G. Kerk,2,4,1.25,0.25,1.175,0.025,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,342310|37280,R. Bozhinov|G. Bijl,2,2,1.5,-0.5,1.3,-0.35,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,342310|381176,R. Bozhinov|M. Al Sahafi,2,4,1.0,-0.75,0.95,-0.5,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,342310|384473,R. Bozhinov|M. Doumbia,2,6,1.5,0.167,1.3,-0.017,0.2,0.183,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,342310|385662,R. Bozhinov|M. Benitez,2,3,0.333,-1.333,0.633,-0.683,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,342310|386284,R. Bozhinov|M. Diawara,2,3,0.333,-1.0,0.633,-0.6,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,342310|404352,R. Bozhinov|Y. Tsunashima,2,7,1.286,0.0,1.0,-0.25,0.286,0.25,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,342310|418320,R. Bozhinov|A. Verstraeten,2,4,0.75,-0.5,0.85,-0.4,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,342310|485673,R. Bozhinov|F. Adekami,2,3,0.667,-0.667,0.75,-0.5,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,342310|8472,R. Bozhinov|Y. Thoelen,2,5,0.8,-0.8,0.95,-0.5,-0.15,-0.3,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,342310|8719,R. Bozhinov|D. Foulon,2,9,1.222,0.0,1.008,-0.225,0.214,0.225,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37188|384473,G. Kerk|M. Doumbia,2,3,1.667,0.667,1.375,0.208,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37188|386284,G. Kerk|M. Diawara,2,1,0.0,-1.0,0.708,-0.375,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37188|404352,G. Kerk|Y. Tsunashima,2,2,1.5,0.5,1.075,-0.025,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37188|418320,G. Kerk|A. Verstraeten,2,2,1.0,0.0,0.925,-0.175,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37188|8472,G. Kerk|Y. Thoelen,2,1,0.0,-1.0,1.025,-0.275,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37188|8719,G. Kerk|D. Foulon,2,4,1.25,0.25,1.083,0.0,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37280|381176,G. Bijl|M. Al Sahafi,2,2,1.5,-0.5,1.15,-0.65,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37280|384473,G. Bijl|M. Doumbia,2,2,1.5,-0.5,1.5,-0.167,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37280|385662,G. Bijl|M. Benitez,2,1,0.0,-2.0,0.833,-0.833,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37280|404352,G. Bijl|Y. Tsunashima,2,1,3.0,1.0,1.2,-0.4,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37280|418320,G. Bijl|A. Verstraeten,2,1,0.0,-2.0,1.05,-0.55,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37280|485673,G. Bijl|F. Adekami,2,1,0.0,-2.0,0.95,-0.65,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37280|8472,G. Bijl|Y. Thoelen,2,2,1.5,-0.5,1.15,-0.65,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,37280|8719,G. Bijl|D. Foulon,2,1,3.0,1.0,1.208,-0.375,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,381176|384473,M. Al Sahafi|M. Doumbia,2,2,1.5,-0.5,1.15,-0.317,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,381176|385662,M. Al Sahafi|M. Benitez,2,3,0.0,-1.667,0.483,-0.983,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,381176|386284,M. Al Sahafi|M. Diawara,2,3,0.333,-1.0,0.483,-0.9,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,381176|404352,M. Al Sahafi|Y. Tsunashima,2,4,1.0,-0.5,0.85,-0.55,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,381176|418320,M. Al Sahafi|A. Verstraeten,2,1,0.0,-2.0,0.7,-0.7,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,381176|449059,M. Al Sahafi|Y. Hamdaoui,2,1,0.0,-1.0,0.4,-0.9,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,381176|485673,M. Al Sahafi|F. Adekami,2,1,0.0,-2.0,0.6,-0.8,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,381176|8472,M. Al Sahafi|Y. Thoelen,2,4,1.0,-0.75,0.8,-0.8,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,381176|8719,M. Al Sahafi|D. Foulon,2,4,1.0,-0.5,0.858,-0.525,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,384473|385662,M. Doumbia|M. Benitez,2,1,0.0,-2.0,0.833,-0.5,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,384473|404352,M. Doumbia|Y. Tsunashima,2,3,2.333,1.0,1.2,-0.067,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,384473|418320,M. Doumbia|A. Verstraeten,2,3,0.667,-0.667,1.05,-0.217,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,384473|485673,M. Doumbia|F. Adekami,2,2,0.5,-1.0,0.95,-0.317,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,384473|8472,M. Doumbia|Y. Thoelen,2,2,1.5,-0.5,1.15,-0.317,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,384473|8719,M. Doumbia|D. Foulon,2,5,1.8,0.6,1.208,-0.042,0.592,0.642,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,385662|386284,M. Benitez|M. Diawara,2,4,0.0,-1.25,0.167,-1.083,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,385662|404352,M. Benitez|Y. Tsunashima,2,5,0.2,-1.0,0.533,-0.733,-0.333,-0.267,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,385662|418320,M. Benitez|A. Verstraeten,2,3,0.333,-1.0,0.383,-0.883,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,385662|449059,M. Benitez|Y. Hamdaoui,2,2,0.0,-1.0,0.083,-1.083,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,385662|485673,M. Benitez|F. Adekami,2,4,0.25,-1.0,0.283,-0.983,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,385662|8472,M. Benitez|Y. Thoelen,2,2,0.0,-2.0,0.483,-0.983,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,385662|8719,M. Benitez|D. Foulon,2,5,0.2,-1.0,0.542,-0.708,-0.342,-0.292,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,386284|404352,M. Diawara|Y. Tsunashima,2,6,0.167,-1.0,0.533,-0.65,-0.367,-0.35,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,386284|418320,M. Diawara|A. Verstraeten,2,1,0.0,-1.0,0.383,-0.8,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,386284|449059,M. Diawara|Y. Hamdaoui,2,2,0.0,-1.0,0.083,-1.0,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,386284|485673,M. Diawara|F. Adekami,2,2,0.0,-1.0,0.283,-0.9,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,386284|8472,M. Diawara|Y. Thoelen,2,3,0.333,-1.0,0.483,-0.9,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,386284|8719,M. Diawara|D. Foulon,2,6,0.167,-1.0,0.542,-0.625,-0.375,-0.375,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,404352|418320,Y. Tsunashima|A. Verstraeten,2,2,0.5,-0.5,0.75,-0.45,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,404352|449059,Y. Tsunashima|Y. Hamdaoui,2,2,0.0,-1.0,0.45,-0.65,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,404352|485673,Y. Tsunashima|F. Adekami,2,4,0.5,-0.5,0.65,-0.55,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,404352|8472,Y. Tsunashima|Y. Thoelen,2,4,1.0,-0.5,0.85,-0.55,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,404352|8719,Y. Tsunashima|D. Foulon,2,10,0.9,-0.3,0.908,-0.275,-0.008,-0.025,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,418320|485673,A. Verstraeten|F. Adekami,2,3,0.333,-1.0,0.5,-0.7,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,418320|8472,A. Verstraeten|Y. Thoelen,2,1,0.0,-2.0,0.7,-0.7,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,418320|8719,A. Verstraeten|D. Foulon,2,4,0.75,-0.25,0.758,-0.425,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,449059|485673,Y. Hamdaoui|F. Adekami,2,1,0.0,-1.0,0.2,-0.9,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,449059|8719,Y. Hamdaoui|D. Foulon,2,2,0.0,-1.0,0.458,-0.625,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,485673|8472,F. Adekami|Y. Thoelen,2,1,0.0,-2.0,0.6,-0.8,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,485673|8719,F. Adekami|D. Foulon,2,4,0.5,-0.5,0.658,-0.525,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
740,Antwerp,PAIR,,8472|8719,Y. Thoelen|D. Foulon,2,4,1.0,-0.5,0.858,-0.525,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,130838|134694,J. A. Kadiri|K. Cools,2,1,0.0,-3.0,0.143,-2.143,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,130838|193719,J. A. Kadiri|M. Viltard,2,1,0.0,-3.0,0.208,-2.0,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,130838|267723,J. A. Kadiri|B. Nsimba,2,1,0.0,-3.0,0.15,-2.05,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,130838|287793,J. A. Kadiri|L. Marijnissen,2,1,0.0,-3.0,0.179,-2.036,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,130838|298006,J. A. Kadiri|N. Mbamba,2,1,0.0,-3.0,0.179,-2.036,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,130838|327738,J. A. Kadiri|L. De Fougerolles,2,1,0.0,-3.0,0.167,-2.083,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,130838|338230,J. A. Kadiri|F. Ferraro,2,1,0.0,-3.0,0.179,-2.036,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,130838|66175,J. A. Kadiri|R. Kvet,2,1,0.0,-3.0,0.179,-2.036,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,130838|8924,J. A. Kadiri|M. Verrips,2,1,0.0,-3.0,0.2,-2.05,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,130838|98855,J. A. Kadiri|D. Hrncar,2,1,0.0,-3.0,0.167,-2.167,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|134694,M. Sambu|K. Cools,2,1,0.0,-2.0,0.393,-1.018,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|137073,M. Sambu|D. Toshevski,2,3,0.667,-0.333,0.583,-0.542,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|193719,M. Sambu|M. Viltard,2,3,0.667,-0.333,0.458,-0.875,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|20518,M. Sambu|G. Dietsch,2,3,0.333,-1.0,0.375,-0.875,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|267723,M. Sambu|B. Nsimba,2,4,0.5,-0.75,0.4,-0.925,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|287793,M. Sambu|L. Marijnissen,2,4,0.5,-0.75,0.429,-0.911,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|298006,M. Sambu|N. Mbamba,2,4,0.5,-0.75,0.429,-0.911,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|315025,M. Sambu|M. Berte,2,1,0.0,-2.0,0.417,-0.875,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|327738,M. Sambu|L. De Fougerolles,2,3,0.667,-0.667,0.417,-0.958,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|338230,M. Sambu|F. Ferraro,2,4,0.5,-0.75,0.429,-0.911,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|408221,M. Sambu|B. Fredrick,2,3,0.667,-0.333,0.45,-0.825,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|66175,M. Sambu|R. Kvet,2,4,0.5,-0.75,0.429,-0.911,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_4_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|8569,M. Sambu|N. Rodes,2,1,0.0,-2.0,0.375,-1.0,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|87037,M. Sambu|B. Goncalves,2,1,0.0,-1.0,0.25,-0.875,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,131664|8924,M. Sambu|M. Verrips,2,1,1.0,0.0,0.45,-0.925,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,134694|193719,K. Cools|M. Viltard,2,6,0.333,-1.167,0.351,-1.143,-0.018,-0.024,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,134694|20518,K. Cools|G. Dietsch,2,2,0.0,-1.5,0.268,-1.143,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,134694|20733,K. Cools|A. Scheidler,2,1,1.0,0.0,0.393,-1.143,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,134694|267723,K. Cools|B. Nsimba,2,6,0.167,-1.5,0.293,-1.193,-0.126,-0.307,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,134694|287793,K. Cools|L. Marijnissen,2,7,0.286,-1.286,0.321,-1.179,-0.036,-0.107,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,134694|298006,K. Cools|N. Mbamba,2,7,0.286,-1.286,0.321,-1.179,-0.036,-0.107,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,134694|315025,K. Cools|M. Berte,2,3,0.333,-1.0,0.31,-1.143,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,134694|327738,K. Cools|L. De Fougerolles,2,6,0.167,-1.5,0.31,-1.226,-0.143,-0.274,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
6215,Dender,PAIR,,134694|338230,K. Cools|F. Ferraro,2,7,0.286,-1.286,0.321,-1.179,-0.036,-0.107,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
