team_id,team_name,combo_type,position_group,member_ids,member_names,member_count,co_starts,co_points_mean,co_goal_diff_mean,member_baseline_points_mean,member_baseline_goal_diff_mean,points_delta_vs_member_baseline,goal_diff_delta_vs_member_baseline,eligible,association_direction,anti_synergy_candidate,sample_reason,causal_claim,temporal_authority,research_only,creates_signal,probability_mutation,eligibility_mutation,stake_changes
5902,RAAL La Louvière,TRIO,,125617|180470|508881,T. Lutonda|S. Gueulette|J. Afriyie,3,2,2.0,0.5,1.39,-0.023,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|180470|6102,T. Lutonda|S. Gueulette|M. Peano,3,2,2.0,0.5,1.284,-0.132,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|274299|281727,T. Lutonda|Y. Okou|J. Ito,3,7,1.857,0.429,1.727,0.315,0.13,0.114,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|274299|31149,T. Lutonda|Y. Okou|M. Belkheir,3,1,1.0,0.0,1.301,-0.13,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|274299|333136,T. Lutonda|Y. Okou|D. Lamego,3,7,1.857,0.429,1.57,0.178,0.287,0.251,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|274299|508881,T. Lutonda|Y. Okou|J. Afriyie,3,7,1.857,0.429,1.676,0.287,0.181,0.142,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|274299|6102,T. Lutonda|Y. Okou|M. Peano,3,7,1.857,0.429,1.57,0.178,0.287,0.251,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|281727|31149,T. Lutonda|J. Ito|M. Belkheir,3,1,1.0,0.0,1.274,-0.162,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|281727|333136,T. Lutonda|J. Ito|D. Lamego,3,9,1.778,0.333,1.544,0.146,0.234,0.187,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|281727|385542,T. Lutonda|J. Ito|M. Guindo,3,2,1.5,0.0,1.374,0.038,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|281727|508881,T. Lutonda|J. Ito|J. Afriyie,3,7,1.857,0.429,1.649,0.255,0.208,0.174,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|281727|6102,T. Lutonda|J. Ito|M. Peano,3,9,1.778,0.333,1.544,0.146,0.234,0.187,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|31149|333136,T. Lutonda|M. Belkheir|D. Lamego,3,1,1.0,0.0,1.118,-0.298,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|31149|508881,T. Lutonda|M. Belkheir|J. Afriyie,3,1,1.0,0.0,1.223,-0.189,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|31149|6102,T. Lutonda|M. Belkheir|M. Peano,3,1,1.0,0.0,1.118,-0.298,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|333136|385542,T. Lutonda|D. Lamego|M. Guindo,3,4,1.0,-0.25,1.218,-0.098,-0.218,-0.152,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|333136|508881,T. Lutonda|D. Lamego|J. Afriyie,3,8,1.625,0.25,1.493,0.118,0.132,0.132,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|333136|6102,T. Lutonda|D. Lamego|M. Peano,3,11,1.545,0.182,1.387,0.009,0.159,0.172,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|385542|508881,T. Lutonda|M. Guindo|J. Afriyie,3,1,0.0,-1.0,1.323,0.011,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|385542|6102,T. Lutonda|M. Guindo|M. Peano,3,4,1.0,-0.25,1.218,-0.098,-0.218,-0.152,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,125617|508881|6102,T. Lutonda|J. Afriyie|M. Peano,3,8,1.625,0.25,1.493,0.118,0.132,0.132,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|131659|174604,S. Sidibe|W. Faye|M. Pau,3,1,0.0,-1.0,0.658,-0.581,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|131659|175120,S. Sidibe|W. Faye|M. Maisonneuve,3,1,0.0,-1.0,0.658,-0.581,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|131659|175414,S. Sidibe|W. Faye|J. Liongola,3,1,0.0,-1.0,0.872,-0.385,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|131659|180470,S. Sidibe|W. Faye|S. Gueulette,3,1,0.0,-1.0,0.769,-0.526,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|131659|333136,S. Sidibe|W. Faye|D. Lamego,3,1,0.0,-1.0,0.872,-0.385,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|131659|335057,S. Sidibe|W. Faye|D. Benavides,3,1,0.0,-1.0,0.436,-0.859,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|131659|385542,S. Sidibe|W. Faye|M. Guindo,3,1,0.0,-1.0,0.703,-0.492,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|131659|6102,S. Sidibe|W. Faye|M. Peano,3,1,0.0,-1.0,0.872,-0.385,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|174604|175120,S. Sidibe|M. Pau|M. Maisonneuve,3,1,0.0,-1.0,0.444,-0.778,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|174604|175414,S. Sidibe|M. Pau|J. Liongola,3,1,0.0,-1.0,0.658,-0.581,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|174604|180470,S. Sidibe|M. Pau|S. Gueulette,3,1,0.0,-1.0,0.556,-0.722,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|174604|333136,S. Sidibe|M. Pau|D. Lamego,3,1,0.0,-1.0,0.658,-0.581,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|174604|335057,S. Sidibe|M. Pau|D. Benavides,3,1,0.0,-1.0,0.222,-1.056,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|174604|385542,S. Sidibe|M. Pau|M. Guindo,3,1,0.0,-1.0,0.489,-0.689,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|174604|6102,S. Sidibe|M. Pau|M. Peano,3,1,0.0,-1.0,0.658,-0.581,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|175120|175414,S. Sidibe|M. Maisonneuve|J. Liongola,3,1,0.0,-1.0,0.658,-0.581,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|175120|180470,S. Sidibe|M. Maisonneuve|S. Gueulette,3,1,0.0,-1.0,0.556,-0.722,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|175120|333136,S. Sidibe|M. Maisonneuve|D. Lamego,3,1,0.0,-1.0,0.658,-0.581,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|175120|335057,S. Sidibe|M. Maisonneuve|D. Benavides,3,1,0.0,-1.0,0.222,-1.056,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|175120|385542,S. Sidibe|M. Maisonneuve|M. Guindo,3,1,0.0,-1.0,0.489,-0.689,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|175120|6102,S. Sidibe|M. Maisonneuve|M. Peano,3,1,0.0,-1.0,0.658,-0.581,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|175414|180470,S. Sidibe|J. Liongola|S. Gueulette,3,1,0.0,-1.0,0.769,-0.526,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|175414|333136,S. Sidibe|J. Liongola|D. Lamego,3,1,0.0,-1.0,0.872,-0.385,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|175414|335057,S. Sidibe|J. Liongola|D. Benavides,3,1,0.0,-1.0,0.436,-0.859,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|175414|385542,S. Sidibe|J. Liongola|M. Guindo,3,1,0.0,-1.0,0.703,-0.492,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|175414|6102,S. Sidibe|J. Liongola|M. Peano,3,1,0.0,-1.0,0.872,-0.385,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|180470|333136,S. Sidibe|S. Gueulette|D. Lamego,3,1,0.0,-1.0,0.769,-0.526,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|180470|335057,S. Sidibe|S. Gueulette|D. Benavides,3,1,0.0,-1.0,0.333,-1.0,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|180470|385542,S. Sidibe|S. Gueulette|M. Guindo,3,1,0.0,-1.0,0.6,-0.633,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|180470|6102,S. Sidibe|S. Gueulette|M. Peano,3,1,0.0,-1.0,0.769,-0.526,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|333136|335057,S. Sidibe|D. Lamego|D. Benavides,3,1,0.0,-1.0,0.436,-0.859,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|333136|385542,S. Sidibe|D. Lamego|M. Guindo,3,1,0.0,-1.0,0.703,-0.492,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|333136|6102,S. Sidibe|D. Lamego|M. Peano,3,1,0.0,-1.0,0.872,-0.385,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|335057|385542,S. Sidibe|D. Benavides|M. Guindo,3,1,0.0,-1.0,0.267,-0.967,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|335057|6102,S. Sidibe|D. Benavides|M. Peano,3,1,0.0,-1.0,0.436,-0.859,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,128309|385542|6102,S. Sidibe|M. Guindo|M. Peano,3,1,0.0,-1.0,0.703,-0.492,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|163369|174604,W. Faye|T. Epailly|M. Pau,3,1,0.0,-2.0,0.658,-0.915,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|163369|175120,W. Faye|T. Epailly|M. Maisonneuve,3,1,0.0,-2.0,0.658,-0.915,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|163369|175414,W. Faye|T. Epailly|J. Liongola,3,1,0.0,-2.0,0.872,-0.718,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|163369|180470,W. Faye|T. Epailly|S. Gueulette,3,1,0.0,-2.0,0.769,-0.859,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|163369|31149,W. Faye|T. Epailly|M. Belkheir,3,1,0.0,-2.0,0.603,-1.026,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|163369|333136,W. Faye|T. Epailly|D. Lamego,3,1,0.0,-2.0,0.872,-0.718,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|163369|335057,W. Faye|T. Epailly|D. Benavides,3,1,0.0,-2.0,0.436,-1.192,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|163369|6102,W. Faye|T. Epailly|M. Peano,3,1,0.0,-2.0,0.872,-0.718,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|174853,W. Faye|M. Pau|O. Maes,3,2,0.5,-0.5,1.177,-0.174,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|175120,W. Faye|M. Pau|M. Maisonneuve,3,6,0.667,-0.667,0.88,-0.47,-0.214,-0.197,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|175414,W. Faye|M. Pau|J. Liongola,3,6,0.667,-0.667,1.094,-0.274,-0.427,-0.393,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|179402,W. Faye|M. Pau|O. Mendy,3,3,1.333,0.0,1.251,-0.137,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|180470,W. Faye|M. Pau|S. Gueulette,3,2,0.0,-1.5,0.991,-0.415,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|281727,W. Faye|M. Pau|J. Ito,3,2,1.5,0.0,1.251,-0.137,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|31149,W. Faye|M. Pau|M. Belkheir,3,1,0.0,-2.0,0.825,-0.581,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|333136,W. Faye|M. Pau|D. Lamego,3,6,0.667,-0.667,1.094,-0.274,-0.427,-0.393,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|335057,W. Faye|M. Pau|D. Benavides,3,2,0.0,-1.5,0.658,-0.748,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|385542,W. Faye|M. Pau|M. Guindo,3,5,0.8,-0.4,0.925,-0.381,-0.125,-0.019,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|508881,W. Faye|M. Pau|J. Afriyie,3,1,0.0,-1.0,1.2,-0.165,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174604|6102,W. Faye|M. Pau|M. Peano,3,6,0.667,-0.667,1.094,-0.274,-0.427,-0.393,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174853|175120,W. Faye|O. Maes|M. Maisonneuve,3,2,0.5,-0.5,1.177,-0.174,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174853|175414,W. Faye|O. Maes|J. Liongola,3,9,1.556,0.222,1.39,0.023,0.165,0.199,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174853|179402,W. Faye|O. Maes|O. Mendy,3,7,1.857,0.429,1.547,0.16,0.31,0.269,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174853|180470,W. Faye|O. Maes|S. Gueulette,3,2,2.0,0.5,1.288,-0.118,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174853|274299,W. Faye|O. Maes|Y. Okou,3,7,1.857,0.429,1.573,0.191,0.284,0.237,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174853|281727,W. Faye|O. Maes|J. Ito,3,7,1.857,0.429,1.547,0.16,0.31,0.269,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174853|31149,W. Faye|O. Maes|M. Belkheir,3,1,1.0,0.0,1.121,-0.285,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174853|333136,W. Faye|O. Maes|D. Lamego,3,9,1.556,0.222,1.39,0.023,0.165,0.199,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174853|385542,W. Faye|O. Maes|M. Guindo,3,2,0.5,-0.5,1.221,-0.085,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174853|508881,W. Faye|O. Maes|J. Afriyie,3,8,1.625,0.25,1.496,0.132,0.129,0.118,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|174853|6102,W. Faye|O. Maes|M. Peano,3,9,1.556,0.222,1.39,0.023,0.165,0.199,true,POSITIVE,false,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|175120|175414,W. Faye|M. Maisonneuve|J. Liongola,3,6,0.667,-0.667,1.094,-0.274,-0.427,-0.393,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|175120|179402,W. Faye|M. Maisonneuve|O. Mendy,3,3,1.333,0.0,1.251,-0.137,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_3_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|175120|180470,W. Faye|M. Maisonneuve|S. Gueulette,3,2,0.0,-1.5,0.991,-0.415,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|175120|281727,W. Faye|M. Maisonneuve|J. Ito,3,2,1.5,0.0,1.251,-0.137,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_2_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|175120|31149,W. Faye|M. Maisonneuve|M. Belkheir,3,1,0.0,-2.0,0.825,-0.581,,,false,UNKNOWN,false,INSUFFICIENT_PRIOR_SAMPLE_COMBO_1_MEMBER_MIN_5,false,RETROSPECTIVE_ONLY,true,false,false,false,false
5902,RAAL La Louvière,TRIO,,131659|175120|333136,W. Faye|M. Maisonneuve|D. Lamego,3,6,0.667,-0.667,1.094,-0.274,-0.427,-0.393,true,NEGATIVE,true,OK,false,RETROSPECTIVE_ONLY,true,false,false,false,false
