team_id,team_name,fixture_id,kickoff_utc,previous_fixture_id,previous_kickoff_utc,current_xi_count,previous_xi_count,retained_starters,changed_in_count,changed_out_count,changed_in_player_ids_json,changed_out_player_ids_json,xi_stability_pct,quality_delta,quality_delta_status,temporal_authority,prematch_known,research_only
631,Gent,1382470,2025-08-31T11:30:00+00:00,1382452,2025-08-16T16:15:00+00:00,11,11,8,3,3,"[""129867"", ""269453"", ""328978""]","[""161935"", ""20144"", ""477549""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
260,OH Leuven,1382469,2025-08-31T14:00:00+00:00,1382465,2025-08-24T17:15:00+00:00,11,11,9,2,2,"[""148351"", ""73""]","[""187947"", ""46968""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
733,Standard Liege,1382469,2025-08-31T14:00:00+00:00,1382460,2025-08-23T16:15:00+00:00,11,11,8,3,3,"[""138823"", ""162592"", ""8793""]","[""1715"", ""198400"", ""342945""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1025,Wolfsberger AC,1399968,2025-08-31T15:00:00+00:00,1390047,2025-08-24T15:00:00+00:00,11,11,7,4,4,"[""25060"", ""371027"", ""7059"", ""7597""]","[""152950"", ""169349"", ""362612"", ""7506""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390054,2025-08-31T15:00:00+00:00,1390048,2025-08-24T15:00:00+00:00,11,11,9,2,2,"[""7260"", ""7757""]","[""151837"", ""425348""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1399968,2025-08-31T15:00:00+00:00,1390039,2025-08-16T15:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
601,Austria Vienna,1390053,2025-08-31T15:00:00+00:00,1390048,2025-08-24T15:00:00+00:00,11,11,9,2,2,"[""339997"", ""392589""]","[""7353"", ""7449""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
618,SCR Altach,1390053,2025-08-31T15:00:00+00:00,1390049,2025-08-24T15:00:00+00:00,11,11,7,4,4,"[""14294"", ""193804"", ""25612"", ""428786""]","[""161087"", ""202729"", ""7441"", ""7677""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390054,2025-08-31T15:00:00+00:00,1390047,2025-08-24T15:00:00+00:00,11,11,7,4,4,"[""24791"", ""352528"", ""46160"", ""68041""]","[""176022"", ""293948"", ""375316"", ""428779""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1393,Union St. Gilloise,1382472,2025-08-31T16:30:00+00:00,1382464,2025-08-24T16:30:00+00:00,11,11,8,3,3,"[""15917"", ""20176"", ""203456""]","[""5967"", ""8641"", ""8680""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
554,Anderlecht,1382472,2025-08-31T16:30:00+00:00,1382454,2025-08-17T11:30:00+00:00,11,11,7,4,4,"[""294824"", ""36111"", ""400844"", ""6490""]","[""129126"", ""1429"", ""401367"", ""453903""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
600,Zulte Waregem,1382473,2025-08-31T17:15:00+00:00,1382461,2025-08-23T18:45:00+00:00,11,11,8,3,3,"[""118343"", ""178328"", ""3915""]","[""272239"", ""337946"", ""8929""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
742,Genk,1382473,2025-08-31T17:15:00+00:00,1382450,2025-08-15T18:45:00+00:00,11,11,9,2,2,"[""1942"", ""392412""]","[""203458"", ""34710""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
266,KV Mechelen,1382474,2025-09-12T18:45:00+00:00,1382467,2025-08-30T14:00:00+00:00,11,11,8,3,3,"[""182825"", ""26438"", ""295233""]","[""25467"", ""8741"", ""8939""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
733,Standard Liege,1382474,2025-09-12T18:45:00+00:00,1382469,2025-08-31T14:00:00+00:00,11,11,9,2,2,"[""342945"", ""38128""]","[""138823"", ""321747""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
260,OH Leuven,1382475,2025-09-13T14:00:00+00:00,1382469,2025-08-31T14:00:00+00:00,11,11,9,2,2,"[""23975"", ""46968""]","[""156618"", ""73""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
600,Zulte Waregem,1382475,2025-09-13T14:00:00+00:00,1382473,2025-08-31T17:15:00+00:00,11,11,9,2,2,"[""161703"", ""295971""]","[""354298"", ""3915""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1025,Wolfsberger AC,1390059,2025-09-13T15:00:00+00:00,1399968,2025-08-31T15:00:00+00:00,11,11,8,3,3,"[""388753"", ""7506"", ""7690""]","[""169339"", ""263055"", ""435390""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1026,Lask Linz,1390055,2025-09-13T15:00:00+00:00,1390051,2025-08-30T15:00:00+00:00,11,11,7,4,4,"[""478441"", ""7394"", ""7738"", ""7756""]","[""107151"", ""310135"", ""367672"", ""7197""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1394,FC BW Linz,1390056,2025-09-13T15:00:00+00:00,1390050,2025-08-30T15:00:00+00:00,11,11,9,2,2,"[""271395"", ""70339""]","[""341248"", ""7254""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
4256,Grazer AK,1390056,2025-09-13T15:00:00+00:00,1390052,2025-08-30T17:30:00+00:00,11,11,6,5,5,"[""426114"", ""50760"", ""7158"", ""7389"", ""7511""]","[""120495"", ""329612"", ""7533"", ""7587"", ""78139""]",54.545,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
571,Red Bull Salzburg,1390059,2025-09-13T15:00:00+00:00,1390050,2025-08-30T15:00:00+00:00,11,11,9,2,2,"[""280335"", ""395559""]","[""386296"", ""403326""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
618,SCR Altach,1390055,2025-09-13T15:00:00+00:00,1390053,2025-08-31T15:00:00+00:00,11,11,8,3,3,"[""161087"", ""202729"", ""7677""]","[""14294"", ""280686"", ""428786""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1393,Union St. Gilloise,1382476,2025-09-13T16:15:00+00:00,1382472,2025-08-31T16:30:00+00:00,11,11,9,2,2,"[""313353"", ""5967""]","[""19850"", ""361966""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
6215,Dender,1382476,2025-09-13T16:15:00+00:00,1382471,2025-08-30T18:45:00+00:00,11,11,10,1,1,"[""98855""]","[""408221""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
569,Club Brugge KV,1382477,2025-09-13T18:45:00+00:00,1382470,2025-08-31T11:30:00+00:00,11,11,8,3,3,"[""271609"", ""314265"", ""386481""]","[""161800"", ""162219"", ""375974""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
5902,RAAL La Louvière,1382477,2025-09-13T18:45:00+00:00,1382467,2025-08-30T14:00:00+00:00,11,11,8,3,3,"[""179402"", ""274299"", ""281727""]","[""174604"", ""175120"", ""385542""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
631,Gent,1382478,2025-09-14T11:30:00+00:00,1382470,2025-08-31T11:30:00+00:00,11,11,8,3,3,"[""20144"", ""303118"", ""40809""]","[""269453"", ""328978"", ""60353""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
740,Antwerp,1382478,2025-09-14T11:30:00+00:00,1382468,2025-08-30T16:15:00+00:00,11,11,5,6,6,"[""2925"", ""313078"", ""37188"", ""386284"", ""404352"", ""8719""]","[""37280"", ""381176"", ""384473"", ""385662"", ""418320"", ""485673""]",45.455,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1028,Ried,1390060,2025-09-14T12:30:00+00:00,1390051,2025-08-30T15:00:00+00:00,11,11,8,3,3,"[""287438"", ""338189"", ""365016""]","[""106784"", ""369868"", ""7070""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390060,2025-09-14T12:30:00+00:00,1390054,2025-08-31T15:00:00+00:00,11,11,9,2,2,"[""425348"", ""477129""]","[""359104"", ""7260""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1390057,2025-09-14T12:30:00+00:00,1399968,2025-08-31T15:00:00+00:00,11,11,10,1,1,"[""169739""]","[""323132""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390057,2025-09-14T12:30:00+00:00,1390054,2025-08-31T15:00:00+00:00,11,11,9,2,2,"[""322979"", ""428779""]","[""352728"", ""68041""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
736,Charleroi,1382479,2025-09-14T14:00:00+00:00,1382471,2025-08-30T18:45:00+00:00,11,11,9,2,2,"[""26497"", ""87267""]","[""108064"", ""56374""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
741,Cercle Brugge,1382479,2025-09-14T14:00:00+00:00,1382466,2025-08-29T18:45:00+00:00,11,11,10,1,1,"[""349177""]","[""163019""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
601,Austria Vienna,1390058,2025-09-14T15:00:00+00:00,1390053,2025-08-31T15:00:00+00:00,11,11,10,1,1,"[""7449""]","[""25306""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
637,Sturm Graz,1390058,2025-09-14T15:00:00+00:00,1390052,2025-08-30T17:30:00+00:00,11,11,8,3,3,"[""25306"", ""451425"", ""7583""]","[""19041"", ""372585"", ""7586""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
554,Anderlecht,1382480,2025-09-14T16:30:00+00:00,1382472,2025-08-31T16:30:00+00:00,11,11,9,2,2,"[""127418"", ""453903""]","[""294824"", ""311543""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
742,Genk,1382480,2025-09-14T16:30:00+00:00,1382473,2025-08-31T17:15:00+00:00,11,11,10,1,1,"[""34710""]","[""392412""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
261,KVC Westerlo,1382481,2025-09-14T17:15:00+00:00,1382468,2025-08-30T16:15:00+00:00,11,11,10,1,1,"[""50774""]","[""161995""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
735,St. Truiden,1382481,2025-09-14T17:15:00+00:00,1382466,2025-08-29T18:45:00+00:00,11,11,10,1,1,"[""32954""]","[""271875""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
736,Charleroi,1382458,2025-09-17T18:30:00+00:00,1382479,2025-09-14T14:00:00+00:00,11,11,8,3,3,"[""108064"", ""161810"", ""174663""]","[""129547"", ""26497"", ""87267""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
742,Genk,1382458,2025-09-17T18:30:00+00:00,1382480,2025-09-14T16:30:00+00:00,11,11,10,1,1,"[""380647""]","[""404891""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
6215,Dender,1382482,2025-09-19T18:45:00+00:00,1382476,2025-09-13T16:15:00+00:00,11,11,10,1,1,"[""130838""]","[""8569""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
631,Gent,1382482,2025-09-19T18:45:00+00:00,1382478,2025-09-14T11:30:00+00:00,11,11,9,2,2,"[""20655"", ""60353""]","[""20144"", ""303118""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
260,OH Leuven,1382488,2025-09-20T14:00:00+00:00,1382475,2025-09-13T14:00:00+00:00,11,11,9,2,2,"[""21714"", ""8487""]","[""23975"", ""483115""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
5902,RAAL La Louvière,1382488,2025-09-20T14:00:00+00:00,1382477,2025-09-13T18:45:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1025,Wolfsberger AC,1390061,2025-09-20T15:00:00+00:00,1390059,2025-09-13T15:00:00+00:00,11,11,10,1,1,"[""169349""]","[""7059""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1028,Ried,1390065,2025-09-20T15:00:00+00:00,1390060,2025-09-14T12:30:00+00:00,11,11,8,3,3,"[""106784"", ""316846"", ""7070""]","[""287438"", ""338189"", ""365016""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1072,TSV Hartberg,1390061,2025-09-20T15:00:00+00:00,1390060,2025-09-14T12:30:00+00:00,11,11,10,1,1,"[""409040""]","[""394664""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
571,Red Bull Salzburg,1390066,2025-09-20T15:00:00+00:00,1390059,2025-09-13T15:00:00+00:00,11,11,8,3,3,"[""381810"", ""403326"", ""441271""]","[""288073"", ""395559"", ""409215""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
601,Austria Vienna,1390065,2025-09-20T15:00:00+00:00,1390058,2025-09-14T15:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
637,Sturm Graz,1390066,2025-09-20T15:00:00+00:00,1390058,2025-09-14T15:00:00+00:00,11,11,9,2,2,"[""19041"", ""394955""]","[""451425"", ""7583""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
600,Zulte Waregem,1382489,2025-09-20T16:15:00+00:00,1382475,2025-09-13T14:00:00+00:00,11,11,10,1,1,"[""354298""]","[""178328""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
736,Charleroi,1382489,2025-09-20T16:15:00+00:00,1382458,2025-09-17T18:30:00+00:00,11,11,7,4,4,"[""129547"", ""162767"", ""26497"", ""87267""]","[""161810"", ""174663"", ""263228"", ""317979""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
554,Anderlecht,1382483,2025-09-20T18:45:00+00:00,1382480,2025-09-14T16:30:00+00:00,11,11,9,2,2,"[""296455"", ""311543""]","[""2929"", ""400844""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
740,Antwerp,1382483,2025-09-20T18:45:00+00:00,1382478,2025-09-14T11:30:00+00:00,11,11,10,1,1,"[""381176""]","[""37188""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1393,Union St. Gilloise,1382486,2025-09-21T11:30:00+00:00,1382476,2025-09-13T16:15:00+00:00,11,11,9,2,2,"[""19850"", ""361966""]","[""20176"", ""270201""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
742,Genk,1382486,2025-09-21T11:30:00+00:00,1382458,2025-09-17T18:30:00+00:00,11,11,8,3,3,"[""287790"", ""288078"", ""807""]","[""34710"", ""380647"", ""380780""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1026,Lask Linz,1390063,2025-09-21T12:30:00+00:00,1390055,2025-09-13T15:00:00+00:00,11,11,7,4,4,"[""107151"", ""310135"", ""367672"", ""7722""]","[""181786"", ""348168"", ""7394"", ""7756""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1394,FC BW Linz,1390063,2025-09-21T12:30:00+00:00,1390056,2025-09-13T15:00:00+00:00,11,11,10,1,1,"[""7254""]","[""176023""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1398,WSG Wattens,1390062,2025-09-21T12:30:00+00:00,1390057,2025-09-14T12:30:00+00:00,11,11,8,3,3,"[""304319"", ""323132"", ""334329""]","[""169739"", ""7087"", ""7336""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
618,SCR Altach,1390062,2025-09-21T12:30:00+00:00,1390055,2025-09-13T15:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
261,KVC Westerlo,1382487,2025-09-21T14:00:00+00:00,1382481,2025-09-14T17:15:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
733,Standard Liege,1382487,2025-09-21T14:00:00+00:00,1382474,2025-09-12T18:45:00+00:00,11,11,9,2,2,"[""30751"", ""37892""]","[""21084"", ""38128""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
4256,Grazer AK,1390064,2025-09-21T15:00:00+00:00,1390056,2025-09-13T15:00:00+00:00,11,11,8,3,3,"[""329612"", ""7533"", ""7587""]","[""7158"", ""7389"", ""7511""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
781,Rapid Vienna,1390064,2025-09-21T15:00:00+00:00,1390057,2025-09-14T12:30:00+00:00,11,11,8,3,3,"[""146053"", ""176022"", ""375316""]","[""27778"", ""322979"", ""352528""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
569,Club Brugge KV,1382484,2025-09-21T16:30:00+00:00,1382477,2025-09-13T18:45:00+00:00,11,11,8,3,3,"[""161800"", ""162219"", ""354027""]","[""271609"", ""304984"", ""386481""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
735,St. Truiden,1382484,2025-09-21T16:30:00+00:00,1382481,2025-09-14T17:15:00+00:00,11,11,9,2,2,"[""137403"", ""375930""]","[""32923"", ""352936""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
266,KV Mechelen,1382485,2025-09-21T17:15:00+00:00,1382474,2025-09-12T18:45:00+00:00,11,11,10,1,1,"[""25467""]","[""403253""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
741,Cercle Brugge,1382485,2025-09-21T17:15:00+00:00,1382479,2025-09-14T14:00:00+00:00,11,11,8,3,3,"[""163019"", ""334429"", ""363479""]","[""280695"", ""294722"", ""349177""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
554,Anderlecht,1382463,2025-09-23T18:30:00+00:00,1382483,2025-09-20T18:45:00+00:00,11,11,8,3,3,"[""175415"", ""294824"", ""401367""]","[""127418"", ""2852"", ""38745""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
631,Gent,1382463,2025-09-23T18:30:00+00:00,1382482,2025-09-19T18:45:00+00:00,11,11,10,1,1,"[""269453""]","[""281376""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
261,KVC Westerlo,1382459,2025-09-24T18:30:00+00:00,1382487,2025-09-21T14:00:00+00:00,11,11,10,1,1,"[""29784""]","[""50774""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
569,Club Brugge KV,1382459,2025-09-24T18:30:00+00:00,1382484,2025-09-21T16:30:00+00:00,11,11,8,3,3,"[""271609"", ""304984"", ""375974""]","[""314265"", ""342230"", ""354027""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
260,OH Leuven,1382493,2025-09-26T18:45:00+00:00,1382488,2025-09-20T14:00:00+00:00,11,11,9,2,2,"[""156618"", ""335816""]","[""361358"", ""8487""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
554,Anderlecht,1382493,2025-09-26T18:45:00+00:00,1382463,2025-09-23T18:30:00+00:00,11,11,9,2,2,"[""127418"", ""400844""]","[""296455"", ""401367""]",81.818,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
600,Zulte Waregem,1382492,2025-09-27T14:00:00+00:00,1382489,2025-09-20T16:15:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
740,Antwerp,1382492,2025-09-27T14:00:00+00:00,1382483,2025-09-20T18:45:00+00:00,11,11,10,1,1,"[""385662""]","[""2925""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1025,Wolfsberger AC,1390070,2025-09-27T15:00:00+00:00,1390061,2025-09-20T15:00:00+00:00,11,11,10,1,1,"[""460141""]","[""417""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1026,Lask Linz,1390070,2025-09-27T15:00:00+00:00,1390063,2025-09-21T12:30:00+00:00,11,11,8,3,3,"[""2028"", ""7197"", ""7394""]","[""107151"", ""310135"", ""7722""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1028,Ried,1390069,2025-09-27T15:00:00+00:00,1390065,2025-09-20T15:00:00+00:00,11,11,11,0,0,[],[],100.0,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
1394,FC BW Linz,1390068,2025-09-27T15:00:00+00:00,1390063,2025-09-21T12:30:00+00:00,11,11,8,3,3,"[""169335"", ""7131"", ""7281""]","[""271395"", ""7254"", ""7673""]",72.727,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
4256,Grazer AK,1390069,2025-09-27T15:00:00+00:00,1390064,2025-09-21T15:00:00+00:00,11,11,10,1,1,"[""78139""]","[""426114""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
618,SCR Altach,1390068,2025-09-27T15:00:00+00:00,1390062,2025-09-21T12:30:00+00:00,11,11,10,1,1,"[""381006""]","[""19792""]",90.909,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
569,Club Brugge KV,1382494,2025-09-27T16:15:00+00:00,1382459,2025-09-24T18:30:00+00:00,11,11,7,4,4,"[""162211"", ""314265"", ""342230"", ""354027""]","[""162219"", ""271609"", ""301322"", ""304984""]",63.636,,BLOCKED_UNTIL_STRICTLY_PRIOR_PLAYER_QUALITY_JOIN,RETROSPECTIVE_ONLY,NO,YES
